# id   lat         lon           alt   title /other title/, cat
16222   64.9967800  146.0886400  2620  вер. Бугчан
16303   64.9034500  146.2053700     0  пер. Кыгыл, н/к
16383   64.9067300  146.3229600  2230  вер. Кысыл-Тас
16385   64.8498900  146.5883400  2020  пер. XIX Партконференции, 1А
16388   64.7695900  146.6389800  1600  пер. Куранах, н/к
16389   64.8244100  146.5744400  2200  пер. Кэнники, 1А-1Б
16390   64.7375200  146.4362500  2178  вер. Приятная
16391   64.7551000  146.3142000  2331  вер. Тастах
16392   64.7146500  146.1734400  2225  вер. Быран
16393   64.8127300  146.5950400  2200  пер. Перестройка Сев., 1Б
16394   64.8113400  146.5986400  2200  пер. Перестройка Юж., 1А
16395   64.8026400  146.6234500  2100  пер. Проходной, 1А
16441   64.8382800  146.5641400  2100  пер. Норд-Ост, 1А
16442   64.8329500  146.5613900  2380  вер. 2380
16443   64.6974900  146.5878300  1450  пер. Юбилейный, н/к
16448   64.9886400  146.0822300  2248  пер. Бугчан Юж., 2Б
16449   64.9750800  146.0323600  2019  пер. Кысыл-Хая Зап., 1А
